player_name,retro_id,mlb_id,bref_id,fg_id,Team
Liam Hendriks,hendl001,521230,hendrli01,3548,
Ryan Meisinger,meisr001,664682,meisiry01,18105,
Kyle Dowdy,dowdk001,664871,dowdyky01,19285,
Stephen Tarpley,tarps001,605501,tarplst01,15859,
Brett Martin,martb002,656685,martibr01,17369,
Jesus Tinoco,tinoj001,622786,tinocje01,16300,
Mike Baumann,baumm001,657508,baumami01,20206,
Jhony Brito,britj003,666745,britojh01,25386,
Shintaro Fujinami,fujis001,660261,fujinsh01,31839,
Calvin Faucher,faucc001,676534,fauchca01,20116,
Jimmy Cordero,cordj001,622772,cordeji01,15690,
George Soriano,sorig001,666277,soriage01,21863,
Bradley Blalock,blalb001,687134,blalobr01,26419,
Kumar Rocker,rockk001,677958,rockeku01,31843,
Roki Sasaki,sasar001,808963,sasakro01,35323,
Luis Felipe Castillo,castl004,622379,castilu03,20638,
Easton Lucas,lucae002,687922,lucasea01,26058,
Huascar Brazoban,brazh001,623211,brazohu01,6107,
Noah Cameron,camen001,702070,camerno01,30184,
Sean Reynolds,reyns002,669308,reynose01,22253,
Mick Abel,abelm001,690953,abelmi01,27756,
Grant Taylor,taylg002,691799,taylogr02,33927,
Dietrich Enns,ennsd001,608650,ennsdi01,13932,
Wandy Peralta,peraw002,593974,peralwa01,14295,
Parker Messick,messp001,800048,messipa01,31986,
Fraser Ellard,ellaf001,686642,ellarfr01,29530,
Andrew Alvarez,alvaa003,674841,alvaran01,29914,
Trey Yesavage,yesat001,702056,yesavtr01,35456,
Neil Ramirez,ramin001,519166,ramirne01,7677,
Mauricio Llovera,llovm001,661440,llovema01,20080,
Jesse David Chavez,chavj001,445926,chaveje01,5448,
Beau Burrows,burrb002,663366,burrobe01,18873,
Nick Wittgren,wittn001,621295,wittgni01,15594,
JC Ramirez,ramij002,500724,ramirjc01,8302,
Josh Lucas,lucaj001,572998,lucasjo02,11686,
Jeferson Quero,,691620,,28272,
TJ Rumfield,,681198,,29805,
Carson Benge,,701807,,35177,
Mason Montgomery,,682254,,29770,
Jose Iglesias,iglej001,578428,iglesjo01,10231,
William Contreras,contw002,661388,contrwi02,20503,
Brett Phillips,philb002,621433,phillbr02,14735,
Charlie Culberson,culbc001,518586,culbech01,3298,
Gilberto Celestino,celeg001,665482,celesgi01,20233,
Kyle Higashioka,higak001,543309,higasky01,5517,
Francisco Mejia,mejif001,642336,mejiafr01,16403,
Jazz Chisholm,chisj001,665862,chishja01,20454,
Christian Vazquez,vazqc001,543877,vazquch01,9774,
Eli White,white006,642201,whiteel04,19346,
Austin Barnes,barna001,605131,barneau01,12158,
Jon Berti,bertj001,542932,bertijo01,12037,
Kevin Plawecki,plawk001,608700,plaweke01,13807,
Cam Gallagher,gallc001,595956,gallaca01,12981,
Jacob Stallings,stalj001,607732,stallja01,13723,
Christian Arroyo,arroc001,624414,arroych01,16434,
Mickey McDonald,mcdom002,676782,mcdonmi01,20533,
Richie Palacios,palar002,680700,palacri01,24589,
Mike Yastrzemski,yastm001,573262,yastrmi01,14854,
Luis Torrens,torrl001,620443,torrelu01,15905,
Elias Diaz,diaze005,553869,diazel01,11680,
Ildemaro Vargas,vargi001,545121,vargail01,13324,
Brian Serven,servb001,661531,servebr01,19422,
Jermaine Palacios,palaj002,650339,palacje01,18371,
Richie Martin,martr006,621006,martiri01,17736,
Bligh Madris,madrb002,676632,madribl01,20054,
Monte Harrison,harrm003,656509,harrimo01,17216,
Lenyn Sosa,sosal001,672820,sosale01,22896,
Austin Romine,romia002,519222,rominau01,5491,
Robinson Cano,canor001,429664,canoro01,3269,
Luke Raley,ralel001,670042,raleylu01,19354,
Christian Bethancourt,bethc001,542194,bethach01,10028,
Maikel Franco,franm004,596748,francma02,12179,
Magneuris Sierra,sierm002,642423,sierrma01,17023,
Jarred Kelenic,kelej001,672284,kelenja01,22558,
Mario Feliciano,felim002,666128,felicma01,20263,
JP Crawford,crawj002,641487,crawfjp01,15491,
Ezequiel Duran,durae002,677649,duranez01,23733,
Ryan Kreidler,kreir001,668952,kreidry01,25867,
Luis Castillo,castl003,622491,castilu02,15689,
Odrisamer Despaigne,despo001,628333,despaod01,16017,
Carlos Tocci,toccc001,624636,toccica01,14558,
Sal Romano,romas001,607219,romansa01,13690,
Derek Fisher,fishd001,605233,fishede01,16192,
Johnny Cueto,cuetj001,456501,cuetojo01,6893,
Miguel Andujar,andum001,609280,andujmi01,15878,
Chad Kuhl,kuhlc001,641771,kuhlch01,14975,
Michael Wacha,wachm001,608379,wachami01,14078,
Derek Holland,holld003,502706,hollade01,4141,
Tyler Chatwood,chatt001,543022,chatwty01,4338,
Hyun-Jin Ryu,ryu-h001,547943,ryuhy01,14444,
Aaron Nola,nolaa001,605400,nolaaa01,16149,
AJ Cole,colea002,595918,coleaj01,11467,
Daniel Robertson,robed004,621002,roberda10,14145,
Luis Sardinas,sardl001,596143,sardilu01,13153,
Ender Inciarte,incie001,542255,inciaen01,4922,
Eric Lauer,lauee001,641778,lauerer01,19316,
Greg Allen,alleg002,656185,allengr01,16623,
Gordon Beckham,beckg001,493596,beckhgo01,9015,
JaCoby Jones,jonej006,592444,jonesja07,14818,
Andrew Susac,susaa001,572180,susacan01,13132,
Seth Lugo,lugos001,607625,lugose01,12447,
Nick Martini,martn003,605361,martini02,12005,
Brett Gardner,gardb001,458731,gardnbr01,9927,
Chris Flexen,flexc001,623167,flexech01,13896,
Corey Oswalt,oswac001,621261,oswalco01,13677,
Tim Anderson,andet001,641313,anderti01,15172,
Kevin Gausman,gausk001,592332,gausmke01,14107,
Chris Herrmann,herrc001,543302,herrmch01,9284,
Willians Astudillo,astuw001,553902,astudwi01,15608,
Alejandro Kirk,kirka001,672386,kirkal01,22581,
Vimael Machin,machv001,605353,machivi01,17684,
Charlie Morton,mortc002,450203,mortoch02,4676,
Marcus Stroman,strom001,573186,stromma01,13431,
Logan Webb,webbl001,657277,webblo01,17995,
Chase De Jong,dejoc001,608328,dejonch01,15036,
Danny Santana,santd001,542454,santada01,10322,
Shed Long,longs001,643418,longsh01,16542,
Jacob Faria,farij001,607188,fariaja01,13699,
Aaron Loup,loupa001,571901,loupaa01,10343,
JA Happ,happj001,457918,happja01,7410,
Dominic Leone,leond003,608678,leonedo01,13763,
Connor Overton,overc001,656818,overtco01,18376,
Jahmai Jones,jonej007,663330,jonesja08,18872,
Eric Stamets,stame001,608715,stameer01,13795,
Kyle Wright,wrigk001,657140,wrighky01,19665,
Max Moroff,morom001,621559,morofma01,14556,
Mark Zagunis,zagum002,657145,zagunma01,16565,
Greg Garcia,garcg002,594824,garcigr01,10951,
Miguel Sano,sanom001,593934,sanomi01,12164,
Dustin May,may-d003,669160,maydu01,19716,
Vinny Capra,caprv001,681962,capravi01,25040,
Jonny DeLuca,deluj001,676356,delucjo01,26365,
Pete Crow-Armstrong,crowp001,691718,crowape01,27769,
Leo Jimenez,jimel003,677870,jimenle01,23782,
Diego Castillo,castd004,660636,castidi02,19906,
Nick Ahmed,ahmen001,605113,ahmedni01,12147,
Andruw Monasterio,monaa001,655316,monasan01,19455,
Carson Kelly,kellc002,608348,kellyca02,13620,
Nathan Lukes,luken001,664770,lukesna01,18123,
Marco Luciano,lucim001,682617,luciama01,25616,
Gustavo Campero,campg001,672569,campegu01,22707,
Vaughn Grissom,grisv001,687093,grissva01,26031,
Gage Workman,workg001,669398,workmga01,27573,
Cam Smith,smitc010,701358,smithca07,35108,
Dane Myers,myerd001,667472,myersda01,22054,
Luis Matos,matol002,682641,matoslu02,26467,
Adael Amador,amada001,691182,amadoad01,27962,
Tyler Callihan,callt001,682997,callity01,27497,
Rece Hinds,hindr001,677956,hindsre01,27493,
Curtis Mead,meadc001,678554,meadcu01,23986,
Will Wilson,wilsw003,669717,wilsowi03,25434,
Alex Call,calla002,669743,callal02,19296,
Jonathan Aranda,aranj001,666018,arandjo01,21837,
Ronny Mauricio,maurr002,677595,mauriro01,23698,
Oscar Gonzalez,gonzo001,660757,gonzaos01,20970,
Xavier Edwards,edwax001,669364,edwarxa01,22266,
Matt Duffy,duffm002,622110,duffyma01,13836,
Jacob Hurtubise,hurtj001,674441,hurtuja01,27599,
Duke Ellis,ellid003,668752,ellisdu01,27543,
Levi Jordan,jordl001,682119,jordale01,25138,
Nick Dini,dinin001,664926,dinini01,18206,
Kyle Garlick,garlk001,664247,garliky01,18063,
Anderson Tejeda,tejea001,660731,tejedan01,19909,
Yadiel Rivera,rivey001,592680,riverya01,11863,
Jacob Nottingham,nottj001,641924,nottija01,16448,
Jose Osuna,osunj001,591741,osunajo01,12937,
Mason Williams,willm007,592863,willima10,11859,
Jared Oliva,olivj003,666931,olivaja01,19968,
Nate Orf,orf-n001,644337,orfna01,15407,
Kevin Padlo,padlk001,656821,padloke01,16593,
Lewin Diaz,diazl001,650331,diazle01,18365,
Brandon Dixon,dixob001,641525,dixonbr01,15214,
Corey Julks,julkc001,667452,julksco01,20311,
Logan O'Hoppe,ohopl001,681351,ohopplo01,24729,
Mark Vientos,vienm001,668901,vientma01,22184,
Michael Helman,helmm001,680737,helmami01,24605,
Chad Stevens,stevc002,677060,stevech02,29614,
Kenedy Corona,corok001,685744,coronke01,26244,
Connor Kaiser,kaisc001,663731,kaiseco01,21535,
C J Stubbs,stubc001,667690,stubbcj01,25814,
Victor Mesa,mesav001,683748,mesavi01,sa3008602,
Yadier Molina,moliy001,425877,molinya01,7007,
Abiatal Avelino,avela001,623214,aveliab01,15496,
Isaac Galloway,galli001,543194,gallois01,5238,
Jedd Gyorko,gyorj001,576397,gyorkje01,10816,
Taylor Davis,davit004,543089,davista01,12782,
Jared Walsh,walsj001,665120,walshja01,18607,
Nick Williams,willn001,608384,willini01,14330,
Tim Beckham,beckt001,542921,beckhti01,7949,
Brendan McKay,mckab001,656713,mckaybr01,20186,
Jeimer Candelario,candj002,600869,candeje01,13621,
David Fry,fry-d001,681807,fryda01,24934,
MJ Melendez,melem001,669004,melenmj01,22197,
Warming Bernabel,bernw002,682653,bernawa01,26536,
Denzer Guzman,guzmd002,694203,guzmade01,28816,
Jett Bandy,bandj001,542908,bandyje01,12508,
Kelby Tomlinson,tomlk001,605509,tomlike01,13005,
Brandon Snyder,snydb003,474319,snydebr03,9856,
Alex Gordon,gorda001,460086,gordoal01,5209,
Lonnie Chisenhall,chisl001,502082,chiselo01,7571,
Luis Valbuena,valbl001,472528,valbulu01,4969,
Hernan Perez,pereh001,541650,perezhe01,5751,
Matt Skole,skolm001,605474,skolema01,12119,
Brian O'Grady,ograb001,657434,ogradbr01,16729,
Erick Mejia,mejie001,625510,mejiaer01,15817,
Derek Dietrich,dietd001,518618,dietrde01,10542,
Scott Schebler,sches001,594988,schebsc01,12225,
Johneshwy Fargas,fargj001,641561,fargajo01,16446,
Eric Campbell,campe001,493472,campber01,6938,
Chris Gittens,gittc001,656467,gittech01,18482,
Khris Davis,davik003,501981,daviskh01,9112,
Luis Barrera,barrl001,642456,barrelu01,19615,
Alec Burleson,burla001,676475,burleal01,27615,
Josh Lester,lestj002,623507,lestejo02,17737,
Isaac Collins,colli001,686555,colliis01,25477,
Christin Stewart,stewc002,621514,stewach02,17714,
Luis Robert,robel002,673357,roberlu01,20043,
Masataka Yoshida,yoshm002,807799,yoshima02,31837,
Matt Adams,adamm002,571431,adamsma01,9393,
Jung Hoo Lee,lee-j001,808982,leeju01,33824,
Narciso Crook,croon001,643271,crookna01,17473,
Andres Chaparro,chapa002,665953,chapaan01,21797,
Wyatt Langford,langw001,694671,langfwy01,33333,
Ronald Acuna,acunr001,660670,acunaro01,18401,
Ben Zobrist,zobrb001,450314,zobribe01,7435,
Martin Prado,pradm001,445988,pradoma01,3312,
Brendon Davis,davib006,663478,davisbr04,18587,
Melky Cabrera,cabrm002,466320,cabreme01,4022,
Jose Martinez,martj008,500874,martijo08,7996,
Pete Alonso,alonp001,624413,alonspe01,19251,
Joey Votto,vottj001,458015,vottojo01,4314,
Edwin Encarnacion,encae001,429665,encared01,2151,
Victor Martinez,martv001,400121,martivi01,393,
Yoenis Cespedes,cespy001,493316,cespeyo01,13110,
Manny Machado,machm001,592518,machama01,11493,
Luke Keaschall,keasl001,807712,keasclu01,33321,
Freddie Freeman,freef001,518692,freemfr01,5361,
Dylan Cease,ceasd001,656302,ceasedy01,18525,
Yusei Kikuchi,kikuy001,579328,kikucyu01,20633,
Justus Sheffield,shefj001,656954,sheffju01,17285,
Bruce Zimmermann,zimmb002,669145,zimmebr02,20370,
Matt Boyd,boydm001,571510,boydma01,15440,
Garrett Cleavinger,cleag001,664076,cleavga01,17897,
Griffin Jax,jax-g001,643377,jaxgr01,20253,
Joe Ryan,ryanj002,657746,ryanjo04,21390,
Chris Sale,salec001,519242,salech01,10603,
Drew Jackson,jackd004,623515,jacksdr01,17807,
Paul Blackburn,blacp001,621112,blackpa01,14739,
Jonathan Loaisiga,loaij001,642528,loaisjo01,19753,
Mike Clevinger,clevm001,605182,clevimi01,12808,
Danny Duffy,duffd001,518633,duffyda01,3542,
Francisco Liriano,lirif001,434538,liriafr01,3201,
Deck McGuire,mcgud001,592547,mcguide02,11596,
Heath Fillmyer,fillh001,641571,fillmhe01,17466,
Yonny Chirinos,chiry001,630023,chiriyo01,16401,
Tyler Skaggs,skagt001,572140,skaggty01,10190,
James Paxton,paxtj001,572020,paxtoja01,11828,
Trent Thornton,thort002,663423,thorntr01,17948,
Archie Bradley,brada001,605151,bradlar01,12918,
Glenn Sparkman,sparg001,642098,sparkgl01,15200,
Tristin English,englt001,663536,englitr01,26148,
Jose Suarez,suarj001,660761,suarejo01,19911,
Ruben Tejada,tejar001,514913,tejadru01,5519,
Ian Miller,milli001,641878,milleia01,15156,
Reid Detmers,detmr001,672282,detmere01,27468,
Tomas Telis,telit001,542513,telisto01,10067,
Chris Bostick,bostc001,607471,bostich01,13718,
Gabriel Ynoa,ynoag001,593679,ynoaga01,12938,
Josh Taylor,taylj001,657031,taylojo02,17359,
Randy Dobnak,dobnr001,677976,dobnara01,23798,
Josh Tomlin,tomlj001,458708,tomlijo01,9388,
Kyle Zimmer,zimmk001,622092,zimmeky01,14169,
Nate Pearson,pearn001,663878,pearsna01,20160,
Austin Brice,brica001,592169,briceau01,17237,
Joshua Allen Smith,smitj004,595001,smithjo07,10946,
Brandon Bielak,bielb001,656232,bielabr01,19866,
Tyler Clippard,clipt001,461325,clippty01,5640,
Jonathan Stiever,stiej001,680692,stievjo01,24584,
Matthew Liberatore,libem001,669461,liberma01,22294,
Jimmy Yacabonis,yacaj001,642231,yacabji01,15157,
Michael Grove,grovm001,675627,grovemi01,23221,
Shawn Armstrong,armss001,542888,armstsh01,12857,
Eury Perez,peree004,691587,perezeu02,27768,
Brandon Pfaadt,pfaab001,694297,pfaadbr01,27782,
Lyon Richardson,richl001,680689,richaly01,24581,
Taj Bradley,bradt002,671737,bradlta01,22543,
Matt Waldron,waldm003,663362,waldrma01,25550,
Sawyer Gipson-Long,gipss001,687830,gipsosa01,26048,
Joey Estes,estej001,683155,estesjo01,26257,
AJ Puk,puk-a001,640462,pukaj01,19343,
Albert Suarez,suara001,544150,suareal01,6175,
Jonathan Cannon,cannj001,686563,cannojo02,31730,
Tobias Myers,myert001,668964,myersto01,22191,
Hayden Wesneski,wesnh001,669713,wesneha01,27581,
Ray Kerr,kerrr001,678061,kerrra01,23809,
Zack Kelly,kellz001,677161,kellyza01,20349,
Kyle Tyler,tylek001,667725,tylerky01,22092,
Rob Zastryzny,zastr001,642239,zastrro01,15094,
Cristian Mena,menac001,691441,menacr01,27974,
Sergio Romo,romos001,489265,romose01,9817,
Drew Smith,smitd009,622098,smithdr01,17755,
Gabriel Moya,moyag001,622382,moyaga01,16348,
Sean Gilmartin,gilms001,543219,gilmase01,12781,
Jackson Stephens,stepj002,623451,stephja01,14420,
Peyton Battenfield,battp001,685410,battepe01,25777,
Jackson Wolf,wolfj001,680232,wolfja01,29832,
Jake Bloss,blosj001,814005,blossja01,33168,
Hunter Bigge,biggh001,685801,biggehu01,26259,
Brenan Hanifee,hanib001,669724,hanifbr01,22304,
J T Ginn,ginnj001,669372,ginnjt01,27889,
Brady Basso,bassb002,669620,bassobr01,25582,
Landen Roupp,roupl001,694738,rouppla01,30076,
Sean Burke,burks001,680732,burkese01,29878,
Luis Miguel Castillo,castl003,622491,castilu02,15689,
Stephen Kolek,koles001,663568,kolekst01,21487,
Logan Evans,evanl001,688138,evanslo01,33699,
Grant Holman,holmg002,680880,holmagr01,30002,
Cade Gibson,gibsc001,806188,gibsoca01,31815,
Jacob Misiorowski,misij001,694819,misioja01,31623,
Cam Schlittler,schlc001,693645,schlica01,32095,
Kai-Wei Teng,tengk001,678906,tengka01,24282,
Luis Morales,moral001,806960,morallu01,32227,
Cade Cavalli,cavac001,676917,cavalca01,27473,
Caleb Boushley,bousc001,676961,boushca01,19736,
Jonah Tong,tongj001,804636,tongjo01,32157,
Bubba Chandler,chanb001,696149,chandbu01,29868,
Dylan Coleman,coled003,669395,colemdy01,22276,
Anthony Molina,molia001,683627,molinan01,26952,
Josh Sborz,sborj002,622250,sborzjo01,18323,
Tommy Nance,nanct001,667297,nanceto01,19178,
Scott Thomas Blewett,blews001,656240,blewesc01,16427,
Jordan Leasure,leasj001,673929,leasujo01,29950,
Mason Englert,englm001,669438,englema01,22288,
Walter Pennington,pennw002,679156,penniwa01,27624,
Austin Kitchen,kitca001,685116,kitchau01,27910,
Ariel Miranda,miraa002,664641,miranar01,17526,
Luis Santos,santl001,608601,santolu01,15006,
Mychal Givens,givem001,571710,givenmy01,10430,
Alex Vesia,vesia001,681911,vesiaal01,25007,
Coleman Crow,,689441,,27926,
Ryan Johnson,,696270,,35325,
Brandon Valenzuela,,678218,,23813,
Juan Brito,,682877,,26693,
David Fletcher,fletd002,664058,fletcda02,17992,
Drew Ellis,ellid002,656403,ellisdr01,19873,
Max Kepler,keplm001,596146,keplema01,12144,
Nick Gordon,gordn001,624503,gordoni01,16337,
Garrett Hampson,hampg001,641658,hampsga01,19262,
Alex Kirilloff,kiria001,666135,kirilal01,20325,
Cole Tucker,tuckc001,657061,tuckeco01,17326,
Davis Taylor Walls,wallt003,670764,wallsta01,22458,
Willie Calhoun,calhw001,641432,calhowi01,17838,
Tom Murphy,murpt002,608596,murphto04,13499,
Payton Henry,henrp001,668721,henrypa01,22164,
Adam Engel,engea001,641553,engelad01,15082,
Edwin Rios,riose001,621458,riosed01,18316,
Michael Taylor,taylm002,572191,taylomi02,11489,
Odubel Herrera,herro001,546318,herreod01,11476,
Ryan Jeffers,jeffr002,680777,jeffery01,24618,
Sergio Alcantara,alcas002,642727,alcanse01,16417,
Tyler Heineman,heint001,623168,heinety01,13897,
Leury Garcia,garcl004,544725,garcile02,5913,
Sam Huff,huffs001,669087,huffsa01,22209,
Keston Hiura,hiurk001,669374,hiurake01,20003,
Michael Hermosillo,hermm001,641684,hermomi01,16285,
Albert Almora,almoa002,546991,almoral01,14109,
Franchy Cordero,cordf003,614173,cordefr02,14567,
Michael Perez,perem005,605421,perezmi03,12977,
Luis Gonzalez,gonzl005,670768,gonzalu03,20332,
Raimel Tapia,tapir001,606132,tapiara01,14350,
Michael Papierski,papim001,657709,papiemi01,21386,
Stuart Fairchild,fairs001,656413,faircst01,20321,
Jake Hager,hagej001,606993,hagerja01,12198,
Austin Wynns,wynna001,642851,wynnsau01,15271,
Leody Taveras,tavel001,665750,taverle01,18900,
Jason Heyward,heywj001,518792,heywaja01,4940,
Alfonso Rivas,rivaa001,663845,rivasal01,21560,
Emmanuel Rivera,rivee001,656896,riverem01,19890,
Tucupita Marcano,marct001,672779,marcatu01,22871,
Seby Zavala,zavas001,664874,zavalse01,18887,
Korey Lee,lee-k002,686676,leeko01,25543,
Elier Hernandez,herne003,609274,hernael02,13750,
Bubba Thompson,thomb003,669352,thompbu01,22261,
Jake Meyers,meyej002,676694,meyerja02,20308,
Peyton Burdick,burdp001,680814,burdipe01,25459,
Zack Short,shorz001,670097,shortza01,19562,
Mike Foltynewicz,foltm001,592314,foltymi01,10811,
Bruce Maxwell,maxwb001,622194,maxwebr01,13866,
Dillon Peters,peted001,596071,peterdi01,18790,
Trevor Richards,richt001,670950,richatr01,19309,
Jameson Taillon,tailj001,592791,taillja01,11674,
Zack Godley,godlz001,643327,godleza01,14862,
Chase Anderson,andec001,502624,anderch01,6895,
Ty Blach,blact002,621389,blachty01,14361,
Ivan Nova,novai001,467100,novaiv01,1994,
Ronald Torreyes,torrr001,591720,torrero01,11400,
Rajai Davis,davir003,434658,davisra01,3708,
Tyler Anderson,andet002,542881,anderty01,12880,
Jason Vargas,vargj001,450306,vargaja01,8044,
Ben Gamel,gameb001,592325,gamelbe01,12160,
Carlos Perez,perec003,542208,perezca02,10642,
Ross Stripling,strir001,548389,stripro01,13273,
Brandon Guyer,guyeb001,446386,guyerbr01,2636,
Neil Walker,walkn001,435522,walkene01,7539,
Matt Strahm,stram001,621381,strahma01,13799,
Mike Soroka,sorom001,647336,sorokmi01,18383,
Brian McCann,mccab002,435263,mccanbr01,4810,
Freddy Peralta,peraf001,642547,peralfr01,18679,
Tom Milone,milot001,543548,milonto01,7608,
Cameron Maybin,maybc001,457727,maybica01,5223,
Ryan O'Hearn,ohear001,656811,ohearry01,16442,
Brett Kennedy,kennb001,664028,kennebr02,17877,
Jeff Brigham,brigj002,656257,brighje01,16631,
Trevor Cahill,cahit001,502239,cahiltr01,6249,
Luis Arraez,arral001,650333,arraelu01,18568,
Kurt Suzuki,suzuk001,435559,suzukku01,8259,
Joe Ross,rossj002,605452,rossjo01,12972,
Adbert Alzolay,alzoa001,640470,alzolad01,17859,
Ross Detwiler,detwr001,446321,detwiro01,2859,
Trevor Rogers,roget003,669432,rogertr01,22286,
Ramon Urias,uriar001,602104,uriasra01,18795,
Daniel Castano,castd003,641447,castada01,19805,
Rio Ruiz,ruizr002,547004,ruizri01,14103,
Pat Valaika,valap001,642162,valaipa01,14885,
Jordy Mercer,mercj002,474568,mercejo03,6547,
Corbin Burnes,burnc002,669203,burneco01,19361,
Braxton Garrett,garrb001,666129,garrebr01,21844,
Jason Martin,martj009,641829,martija03,16429,
Reiss Knehr,knehr001,663753,knehrre01,21541,
Kelvin Gutierrez,gutik001,642721,gutieke01,17468,
Nick Solak,solan001,669256,solakni01,19294,
Jarrod Dyson,dysoj001,502481,dysonja01,4866,
Connor Brogdon,brogc001,641401,brogdco01,21205,
Justin Bruihl,bruij001,677865,bruihju01,23779,
Pierce Johnson,johnp001,572955,johnspi01,13435,
Edward Cabrera,cabre003,665795,cabreed02,21690,
Mitch White,whitm004,669952,whitemi03,19225,
Jose Alvarez,alvaj003,501625,alvarjo02,5358,
Ryan Dorow,doror001,676900,dorowry01,23559,
Sean Nolin,nolis001,543594,nolinse01,11341,
Adonis Medina,media001,658431,medinad01,19903,
Peter Lambert,lambp001,663567,lambepe01,17969,
Cole Hamels,hamec001,430935,hamelco01,4972,
Terrance Gore,goret001,605253,gorete01,13658,
Alen Hanson,hansa001,593700,hansoal01,12926,
Jordan Yamamoto,yamaj001,657141,yamamjo01,17585,
Jurickson Profar,profj001,595777,profaju01,10815,
Kyle Farmer,farmk001,571657,farmeky01,14813,
Ryan Bliss,blisr001,669208,blissry01,29547,
Jonathan Ornelas,ornej001,680716,orneljo01,24597,
Luis Campusano,campl002,669134,campulu01,22217,
Jared Triolo,trioj001,669707,triolja01,25807,
Johan Rojas,rojaj003,679032,rojasjo03,24336,
Oswaldo Cabrera,cabro002,665828,cabreos01,21707,
Cade Marlowe,marlc001,687799,marloca01,25505,
Noelvi Marte,martn004,682622,marteno01,26517,
Grant McCray,mccrg001,687529,mccragr01,25690,
Addison Barger,barga001,680718,bargead01,24598,
Mason McCoy,mccom002,669200,mccoyma01,22232,
